id,name,diameter,weight,red,green,blue
8132,grapefruit,11.87,203.76,153,66,14
8133,grapefruit,11.87,203.76,150,86,19
8134,grapefruit,11.87,203.77,139,62,9
8135,grapefruit,11.87,203.77,139,71,2
8136,grapefruit,11.87,203.78,148,78,10
8137,grapefruit,11.87,203.78,143,78,2
8138,grapefruit,11.87,203.79,160,79,2
8139,grapefruit,11.87,203.81,185,63,2
8140,grapefruit,11.87,203.81,140,63,7
8141,grapefruit,11.87,203.82,151,80,25
8142,grapefruit,11.87,203.84,159,62,15
8143,grapefruit,11.87,203.84,157,79,21
8144,grapefruit,11.88,203.84,163,68,12
8145,grapefruit,11.88,203.85,142,66,12
8146,grapefruit,11.88,203.85,153,66,15
8147,grapefruit,11.88,203.86,159,75,21
8148,grapefruit,11.88,203.86,135,71,24
8149,grapefruit,11.88,203.86,164,82,28
8150,grapefruit,11.88,203.87,149,61,12
8151,grapefruit,11.88,203.88,153,67,15
8152,grapefruit,11.88,203.88,145,69,9
8153,grapefruit,11.88,203.89,131,85,32
8154,grapefruit,11.88,203.9,153,72,21
8155,grapefruit,11.88,203.9,145,97,2
8156,grapefruit,11.88,203.92,165,70,16
8157,grapefruit,11.88,203.92,153,73,26
8158,grapefruit,11.88,203.93,140,55,13
8159,grapefruit,11.88,203.96,143,66,10
8160,grapefruit,11.88,203.97,137,89,10
8161,grapefruit,11.88,203.98,136,69,14
8162,grapefruit,11.88,204.01,153,64,17
8163,grapefruit,11.89,204.01,162,62,5
8164,grapefruit,11.89,204.02,164,72,16
8165,grapefruit,11.89,204.04,174,61,19
8166,grapefruit,11.89,204.04,153,84,25
8167,grapefruit,11.89,204.04,147,69,27
8168,grapefruit,11.89,204.05,156,79,17
8169,grapefruit,11.89,204.06,153,85,31
8170,grapefruit,11.89,204.06,161,70,9
8171,grapefruit,11.89,204.08,147,98,12
8172,grapefruit,11.89,204.1,150,68,14
8173,grapefruit,11.89,204.11,150,85,21
8174,grapefruit,11.89,204.12,158,87,19
8175,grapefruit,11.89,204.12,162,67,22
8176,grapefruit,11.89,204.12,161,65,2
8177,grapefruit,11.89,204.14,154,80,24
8178,grapefruit,11.89,204.15,150,83,8
8179,grapefruit,11.9,204.16,137,78,16
8180,grapefruit,11.9,204.18,144,98,9
8181,grapefruit,11.9,204.2,145,56,19
8182,grapefruit,11.9,204.2,163,84,2
8183,grapefruit,11.9,204.21,156,83,43
8184,grapefruit,11.9,204.21,152,65,11
8185,grapefruit,11.9,204.22,158,68,24
8186,grapefruit,11.9,204.22,169,66,6
8187,grapefruit,11.9,204.23,155,64,22
8188,grapefruit,11.9,204.23,160,90,6
8189,grapefruit,11.9,204.23,148,60,13
8190,grapefruit,11.9,204.26,139,75,26
8191,grapefruit,11.9,204.26,148,78,4
8192,grapefruit,11.9,204.27,153,66,28
8193,grapefruit,11.9,204.27,166,51,18
8194,grapefruit,11.9,204.29,143,68,13
8195,grapefruit,11.9,204.3,142,96,29
8196,grapefruit,11.91,204.31,152,82,3
8197,grapefruit,11.91,204.31,142,62,8
8198,grapefruit,11.91,204.32,152,81,15
8199,grapefruit,11.91,204.33,153,57,7
8200,grapefruit,11.91,204.35,157,75,2
8201,grapefruit,11.91,204.37,141,70,3
8202,grapefruit,11.91,204.38,151,67,24
8203,grapefruit,11.91,204.39,137,97,10
8204,grapefruit,11.91,204.41,144,73,2
8205,grapefruit,11.91,204.43,169,67,9
8206,grapefruit,11.91,204.43,145,62,10
8207,grapefruit,11.91,204.43,147,74,10
8208,grapefruit,11.91,204.44,173,75,27
8209,grapefruit,11.91,204.45,142,51,23
8210,grapefruit,11.91,204.47,149,71,28
8211,grapefruit,11.91,204.5,152,69,25
8212,grapefruit,11.91,204.55,143,53,29
8213,grapefruit,11.92,204.55,173,68,19
8214,grapefruit,11.92,204.55,141,88,14
8215,grapefruit,11.92,204.56,146,65,11
8216,grapefruit,11.92,204.56,145,50,22
8217,grapefruit,11.92,204.58,159,66,9
8218,grapefruit,11.92,204.58,137,46,12
8219,grapefruit,11.92,204.61,138,62,17
8220,grapefruit,11.92,204.63,141,48,2
8221,grapefruit,11.92,204.66,157,57,10
8222,grapefruit,11.92,204.67,166,86,33
8223,grapefruit,11.92,204.68,137,68,18
8224,grapefruit,11.92,204.68,157,62,11
8225,grapefruit,11.92,204.69,151,77,2
8226,grapefruit,11.92,204.7,159,65,15
8227,grapefruit,11.92,204.71,158,72,31
8228,grapefruit,11.92,204.72,156,60,34
8229,grapefruit,11.92,204.73,153,87,11
8230,grapefruit,11.92,204.73,153,53,16
8231,grapefruit,11.92,204.73,151,76,16
8232,grapefruit,11.92,204.73,151,65,35
8233,grapefruit,11.93,204.76,158,91,3
8234,grapefruit,11.93,204.76,164,52,2
8235,grapefruit,11.93,204.76,140,74,17
8236,grapefruit,11.93,204.77,139,75,22
8237,grapefruit,11.93,204.78,142,75,30
8238,grapefruit,11.93,204.78,151,60,17
8239,grapefruit,11.93,204.79,162,74,19
8240,grapefruit,11.93,204.79,165,78,12
8241,grapefruit,11.93,204.81,147,61,12
8242,grapefruit,11.93,204.81,161,66,16
8243,grapefruit,11.93,204.83,150,58,16
8244,grapefruit,11.93,204.84,158,60,15
8245,grapefruit,11.93,204.85,162,79,18
8246,grapefruit,11.93,204.86,136,72,19
8247,grapefruit,11.94,204.88,155,73,19
8248,grapefruit,11.94,204.88,140,62,23
8249,grapefruit,11.94,204.89,148,72,19
8250,grapefruit,11.94,204.91,156,80,2
8251,grapefruit,11.94,204.91,148,69,19
8252,grapefruit,11.94,204.91,142,66,16
8253,grapefruit,11.94,204.92,158,75,24
8254,grapefruit,11.94,204.92,151,79,8
8255,grapefruit,11.94,204.93,157,54,25
8256,grapefruit,11.94,204.93,149,55,17
8257,grapefruit,11.95,204.93,153,76,29
8258,grapefruit,11.95,204.93,146,66,15
8259,grapefruit,11.95,204.94,129,45,9
8260,grapefruit,11.95,204.94,155,79,18
8261,grapefruit,11.95,204.94,132,67,38
8262,grapefruit,11.95,204.95,140,84,38
8263,grapefruit,11.95,204.96,158,57,30
8264,grapefruit,11.95,204.97,146,61,12
8265,grapefruit,11.95,204.99,141,66,14
8266,grapefruit,11.95,205.01,159,71,5
8267,grapefruit,11.95,205.03,149,81,15
8268,grapefruit,11.95,205.05,141,67,19
8269,grapefruit,11.96,205.06,147,57,22
8270,grapefruit,11.96,205.06,140,74,21
8271,grapefruit,11.96,205.07,139,71,23
8272,grapefruit,11.96,205.09,151,57,34
8273,grapefruit,11.96,205.11,152,54,9
8274,grapefruit,11.96,205.11,149,83,2
8275,grapefruit,11.96,205.12,156,69,24
8276,grapefruit,11.96,205.12,160,74,14
8277,grapefruit,11.96,205.13,141,61,26
8278,grapefruit,11.96,205.14,128,53,25
8279,grapefruit,11.96,205.14,150,83,14
8280,grapefruit,11.96,205.16,142,63,21
8281,grapefruit,11.96,205.19,148,81,12
8282,grapefruit,11.97,205.21,154,67,14
8283,grapefruit,11.97,205.21,157,69,15
8284,grapefruit,11.97,205.24,145,65,21
8285,grapefruit,11.97,205.24,148,70,9
8286,grapefruit,11.97,205.24,151,77,7
8287,grapefruit,11.97,205.25,157,66,14
8288,grapefruit,11.97,205.26,131,69,23
8289,grapefruit,11.97,205.27,170,80,17
8290,grapefruit,11.98,205.28,151,83,22
8291,grapefruit,11.98,205.29,135,75,17
8292,grapefruit,11.98,205.32,143,71,2
8293,grapefruit,11.98,205.35,171,68,25
8294,grapefruit,11.98,205.35,174,74,5
8295,grapefruit,11.98,205.36,160,66,15
8296,grapefruit,11.98,205.36,136,84,23
8297,grapefruit,11.98,205.37,154,67,17
8298,grapefruit,11.99,205.37,163,49,19
8299,grapefruit,11.99,205.38,147,68,20
8300,grapefruit,11.99,205.38,151,67,2
8301,grapefruit,11.99,205.39,133,72,2
8302,grapefruit,11.99,205.39,149,67,26
8303,grapefruit,11.99,205.41,142,69,9
8304,grapefruit,11.99,205.43,151,84,16
8305,grapefruit,11.99,205.44,170,82,20
8306,grapefruit,11.99,205.44,142,93,13
8307,grapefruit,12,205.44,167,75,10
8308,grapefruit,12,205.45,150,96,16
8309,grapefruit,12,205.45,155,83,17
8310,grapefruit,12,205.46,155,46,3
8311,grapefruit,12,205.47,167,77,9
8312,grapefruit,12,205.48,148,74,9
8313,grapefruit,12,205.5,153,76,16
8314,grapefruit,12,205.52,156,71,7
8315,grapefruit,12,205.54,130,65,16
8316,grapefruit,12,205.55,154,77,10
8317,grapefruit,12,205.56,147,77,19
8318,grapefruit,12,205.58,160,61,20
8319,grapefruit,12,205.58,167,54,8
8320,grapefruit,12,205.59,146,72,5
8321,grapefruit,12,205.6,149,63,2
8322,grapefruit,12,205.63,129,82,4
8323,grapefruit,12.01,205.64,134,46,19
8324,grapefruit,12.01,205.64,152,61,25
8325,grapefruit,12.01,205.64,148,71,2
8326,grapefruit,12.01,205.69,133,76,47
8327,grapefruit,12.01,205.7,151,76,2
8328,grapefruit,12.01,205.7,154,66,10
8329,grapefruit,12.01,205.75,153,78,15
8330,grapefruit,12.01,205.75,158,83,5
8331,grapefruit,12.01,205.77,156,68,35
8332,grapefruit,12.01,205.78,147,77,3
8333,grapefruit,12.01,205.8,146,74,5
8334,grapefruit,12.01,205.8,140,65,4
8335,grapefruit,12.01,205.82,150,74,2
8336,grapefruit,12.01,205.82,134,63,2
8337,grapefruit,12.01,205.82,145,66,21
8338,grapefruit,12.01,205.83,125,64,4
8339,grapefruit,12.02,205.85,156,74,13
8340,grapefruit,12.02,205.85,157,76,11
8341,grapefruit,12.02,205.85,157,85,15
8342,grapefruit,12.02,205.86,159,57,25
8343,grapefruit,12.02,205.86,155,86,31
8344,grapefruit,12.02,205.9,138,85,17
8345,grapefruit,12.02,205.91,150,72,18
8346,grapefruit,12.02,205.92,153,91,9
8347,grapefruit,12.02,205.92,140,77,31
8348,grapefruit,12.02,205.93,155,63,10
8349,grapefruit,12.02,205.93,143,59,17
8350,grapefruit,12.02,205.93,143,62,13
8351,grapefruit,12.02,205.97,141,73,2
8352,grapefruit,12.02,205.97,155,68,13
8353,grapefruit,12.02,205.97,155,57,7
8354,grapefruit,12.02,206,146,73,22
8355,grapefruit,12.03,206,145,63,5
8356,grapefruit,12.03,206,144,82,28
8357,grapefruit,12.03,206.05,140,60,38
8358,grapefruit,12.03,206.05,164,66,16
8359,grapefruit,12.03,206.06,135,53,28
8360,grapefruit,12.03,206.06,155,76,33
8361,grapefruit,12.03,206.06,151,66,4
8362,grapefruit,12.03,206.08,161,58,45
8363,grapefruit,12.03,206.09,144,69,29
8364,grapefruit,12.03,206.1,146,73,15
8365,grapefruit,12.03,206.11,163,85,12
8366,grapefruit,12.03,206.12,139,67,9
8367,grapefruit,12.04,206.14,140,77,25
8368,grapefruit,12.04,206.17,138,78,8
8369,grapefruit,12.04,206.17,140,76,16
8370,grapefruit,12.04,206.18,158,78,25
8371,grapefruit,12.04,206.18,150,77,9
8372,grapefruit,12.04,206.19,139,59,10
8373,grapefruit,12.04,206.19,170,52,13
8374,grapefruit,12.04,206.19,153,57,15
8375,grapefruit,12.04,206.21,150,71,17
8376,grapefruit,12.04,206.21,149,71,29
8377,grapefruit,12.04,206.23,137,62,13
8378,grapefruit,12.04,206.24,154,87,11
8379,grapefruit,12.04,206.24,158,66,14
8380,grapefruit,12.04,206.26,152,72,24
8381,grapefruit,12.04,206.27,123,68,15
8382,grapefruit,12.04,206.27,150,71,20
8383,grapefruit,12.04,206.27,154,58,19
8384,grapefruit,12.04,206.28,147,74,2
8385,grapefruit,12.05,206.28,173,65,6
8386,grapefruit,12.05,206.28,167,79,13
8387,grapefruit,12.05,206.29,158,76,13
8388,grapefruit,12.05,206.31,153,78,23
8389,grapefruit,12.05,206.32,159,71,7
8390,grapefruit,12.05,206.33,157,64,9
8391,grapefruit,12.05,206.34,162,58,21
8392,grapefruit,12.05,206.35,142,55,15
8393,grapefruit,12.05,206.38,140,58,7
8394,grapefruit,12.05,206.39,132,66,24
8395,grapefruit,12.05,206.39,149,70,13
8396,grapefruit,12.05,206.4,158,65,17
8397,grapefruit,12.06,206.41,148,66,22
8398,grapefruit,12.06,206.41,142,57,13
8399,grapefruit,12.06,206.42,147,51,2
8400,grapefruit,12.06,206.42,151,70,2
8401,grapefruit,12.06,206.42,160,76,13
8402,grapefruit,12.06,206.43,160,68,24
8403,grapefruit,12.06,206.44,141,76,7
8404,grapefruit,12.06,206.44,133,78,33
8405,grapefruit,12.06,206.46,155,63,30
8406,grapefruit,12.06,206.46,158,80,21
8407,grapefruit,12.06,206.47,144,57,5
8408,grapefruit,12.06,206.48,147,69,17
8409,grapefruit,12.06,206.48,166,71,25
8410,grapefruit,12.06,206.48,155,64,18
8411,grapefruit,12.06,206.49,155,72,25
8412,grapefruit,12.07,206.55,151,83,27
8413,grapefruit,12.07,206.57,169,68,16
8414,grapefruit,12.07,206.58,155,67,9
8415,grapefruit,12.07,206.58,145,68,22
8416,grapefruit,12.07,206.58,151,61,14
8417,grapefruit,12.07,206.59,167,75,22
8418,grapefruit,12.07,206.59,152,63,17
8419,grapefruit,12.07,206.6,155,60,15
8420,grapefruit,12.07,206.62,143,69,12
8421,grapefruit,12.07,206.63,142,67,7
8422,grapefruit,12.07,206.64,171,89,6
8423,grapefruit,12.07,206.66,161,67,15
8424,grapefruit,12.07,206.66,151,82,7
8425,grapefruit,12.07,206.66,175,66,10
8426,grapefruit,12.07,206.71,125,87,17
8427,grapefruit,12.08,206.71,165,64,27
8428,grapefruit,12.08,206.72,152,84,2
8429,grapefruit,12.08,206.73,136,76,7
8430,grapefruit,12.08,206.73,162,69,13
8431,grapefruit,12.08,206.74,153,85,19
8432,grapefruit,12.08,206.75,159,78,34
8433,grapefruit,12.08,206.75,148,62,28
8434,grapefruit,12.08,206.76,145,83,27
8435,grapefruit,12.08,206.76,148,62,9
8436,grapefruit,12.08,206.76,166,65,14
8437,grapefruit,12.08,206.77,156,59,37
8438,grapefruit,12.08,206.82,158,78,14
8439,grapefruit,12.08,206.84,145,94,8
8440,grapefruit,12.09,206.89,159,66,12
8441,grapefruit,12.09,206.91,147,76,28
8442,grapefruit,12.09,206.93,165,67,17
8443,grapefruit,12.09,206.94,131,67,35
8444,grapefruit,12.09,206.94,154,53,2
8445,grapefruit,12.09,206.95,155,76,2
8446,grapefruit,12.09,206.96,139,50,20
8447,grapefruit,12.09,206.96,141,52,8
8448,grapefruit,12.09,206.97,135,76,15
8449,grapefruit,12.09,206.98,148,92,18
8450,grapefruit,12.09,206.98,155,83,36
8451,grapefruit,12.09,207.01,152,49,18
8452,grapefruit,12.09,207.03,148,74,2
8453,grapefruit,12.09,207.03,152,57,22
8454,grapefruit,12.1,207.04,148,78,24
8455,grapefruit,12.1,207.05,154,84,2
8456,grapefruit,12.1,207.05,150,69,2
8457,grapefruit,12.1,207.06,156,84,12
8458,grapefruit,12.1,207.07,158,48,12
8459,grapefruit,12.1,207.08,163,68,24
8460,grapefruit,12.1,207.08,139,69,16
8461,grapefruit,12.1,207.08,152,81,25
8462,grapefruit,12.1,207.09,150,70,8
8463,grapefruit,12.1,207.09,165,48,2
8464,grapefruit,12.1,207.09,149,75,21
8465,grapefruit,12.1,207.1,140,81,2
8466,grapefruit,12.1,207.1,141,79,34
8467,grapefruit,12.1,207.11,163,61,19
8468,grapefruit,12.1,207.12,159,69,11
8469,grapefruit,12.1,207.12,169,63,31
8470,grapefruit,12.11,207.12,154,68,17
8471,grapefruit,12.11,207.12,167,64,9
8472,grapefruit,12.11,207.14,167,67,11
8473,grapefruit,12.11,207.14,177,71,27
8474,grapefruit,12.11,207.14,146,79,5
8475,grapefruit,12.11,207.14,143,76,18
8476,grapefruit,12.11,207.16,141,69,8
8477,grapefruit,12.11,207.17,135,65,8
8478,grapefruit,12.11,207.18,154,86,16
8479,grapefruit,12.11,207.18,129,75,20
8480,grapefruit,12.11,207.19,156,58,14
8481,grapefruit,12.11,207.19,162,71,2
8482,grapefruit,12.11,207.21,146,52,7
8483,grapefruit,12.11,207.23,136,81,15
8484,grapefruit,12.11,207.23,154,89,21
8485,grapefruit,12.11,207.24,137,78,11
8486,grapefruit,12.11,207.26,152,66,17
8487,grapefruit,12.11,207.28,157,74,9
8488,grapefruit,12.11,207.29,155,75,18
8489,grapefruit,12.11,207.29,146,78,27
8490,grapefruit,12.11,207.29,145,73,20
8491,grapefruit,12.12,207.31,147,92,45
8492,grapefruit,12.12,207.33,160,61,9
8493,grapefruit,12.12,207.33,158,53,20
8494,grapefruit,12.12,207.36,141,65,16
8495,grapefruit,12.12,207.37,151,66,12
8496,grapefruit,12.12,207.38,155,71,18
8497,grapefruit,12.12,207.38,167,57,7
8498,grapefruit,12.12,207.38,151,58,19
8499,grapefruit,12.12,207.39,141,61,24
8500,grapefruit,12.12,207.39,142,69,13
8501,grapefruit,12.12,207.4,140,72,3
8502,grapefruit,12.12,207.41,160,92,28
8503,grapefruit,12.13,207.42,155,69,4
8504,grapefruit,12.13,207.43,153,80,29
8505,grapefruit,12.13,207.43,155,76,17
8506,grapefruit,12.13,207.45,145,73,21
8507,grapefruit,12.13,207.46,157,87,7
8508,grapefruit,12.14,207.47,127,65,15
8509,grapefruit,12.14,207.5,137,85,10
8510,grapefruit,12.14,207.5,144,93,12
8511,grapefruit,12.14,207.51,149,69,2
8512,grapefruit,12.14,207.54,148,81,29
8513,grapefruit,12.14,207.54,150,71,37
8514,grapefruit,12.14,207.57,161,74,12
8515,grapefruit,12.14,207.6,166,87,28
8516,grapefruit,12.14,207.6,158,77,15
8517,grapefruit,12.14,207.61,139,65,27
8518,grapefruit,12.14,207.61,129,75,18
8519,grapefruit,12.14,207.62,139,80,15
8520,grapefruit,12.14,207.63,147,76,9
8521,grapefruit,12.14,207.63,145,65,2
8522,grapefruit,12.15,207.67,143,81,6
8523,grapefruit,12.15,207.68,164,92,18
8524,grapefruit,12.15,207.68,150,85,12
8525,grapefruit,12.15,207.69,149,67,8
8526,grapefruit,12.15,207.72,157,73,16
8527,grapefruit,12.15,207.72,152,70,2
8528,grapefruit,12.15,207.73,133,60,43
8529,grapefruit,12.15,207.73,172,72,14
8530,grapefruit,12.15,207.74,156,91,15
8531,grapefruit,12.15,207.76,147,87,18
8532,grapefruit,12.15,207.76,145,67,19
8533,grapefruit,12.15,207.76,164,85,7
8534,grapefruit,12.15,207.77,147,67,7
8535,grapefruit,12.15,207.77,153,58,21
8536,grapefruit,12.15,207.8,151,67,18
8537,grapefruit,12.15,207.8,138,77,5
8538,grapefruit,12.15,207.83,147,77,2
8539,grapefruit,12.15,207.84,161,70,23
8540,grapefruit,12.16,207.84,148,60,28
8541,grapefruit,12.16,207.85,131,67,13
8542,grapefruit,12.16,207.86,149,73,18
8543,grapefruit,12.16,207.87,158,55,9
8544,grapefruit,12.16,207.88,148,55,11
8545,grapefruit,12.16,207.88,163,73,25
8546,grapefruit,12.16,207.88,151,62,6
8547,grapefruit,12.16,207.89,147,55,2
8548,grapefruit,12.16,207.91,163,73,2
8549,grapefruit,12.16,207.91,155,86,15
8550,grapefruit,12.16,207.92,147,62,24
8551,grapefruit,12.17,207.93,146,69,2
8552,grapefruit,12.17,207.94,156,79,9
8553,grapefruit,12.17,207.94,142,63,14
8554,grapefruit,12.17,207.95,163,46,16
8555,grapefruit,12.17,207.96,157,62,28
8556,grapefruit,12.17,207.97,165,75,16
8557,grapefruit,12.17,207.97,151,64,19
8558,grapefruit,12.17,207.97,136,54,13
8559,grapefruit,12.17,207.98,148,86,6
8560,grapefruit,12.17,207.98,148,68,22
8561,grapefruit,12.17,207.99,147,49,9
8562,grapefruit,12.17,208,138,59,9
8563,grapefruit,12.17,208,155,74,2
8564,grapefruit,12.18,208,137,75,18
8565,grapefruit,12.18,208,167,81,21
8566,grapefruit,12.18,208.01,134,66,33
8567,grapefruit,12.18,208.03,152,61,10
8568,grapefruit,12.18,208.03,142,66,2
8569,grapefruit,12.18,208.05,159,64,13
8570,grapefruit,12.18,208.06,131,67,14
8571,grapefruit,12.18,208.06,160,77,21
8572,grapefruit,12.18,208.09,155,76,7
8573,grapefruit,12.18,208.1,170,64,6
8574,grapefruit,12.18,208.11,167,69,14
8575,grapefruit,12.18,208.12,134,73,19
8576,grapefruit,12.18,208.12,145,70,20
8577,grapefruit,12.18,208.15,150,84,24
8578,grapefruit,12.18,208.17,141,56,17
8579,grapefruit,12.18,208.17,142,59,27
8580,grapefruit,12.19,208.17,167,60,3
8581,grapefruit,12.19,208.17,149,56,17
8582,grapefruit,12.19,208.19,149,73,15
8583,grapefruit,12.19,208.2,154,65,4
8584,grapefruit,12.19,208.21,164,74,17
8585,grapefruit,12.19,208.22,164,81,10
8586,grapefruit,12.19,208.22,142,81,9
8587,grapefruit,12.19,208.23,158,64,15
8588,grapefruit,12.19,208.23,152,79,16
8589,grapefruit,12.19,208.26,146,79,26
8590,grapefruit,12.19,208.27,151,73,28
8591,grapefruit,12.2,208.29,150,50,2
8592,grapefruit,12.2,208.29,150,83,17
8593,grapefruit,12.2,208.31,146,70,20
8594,grapefruit,12.2,208.31,168,59,2
8595,grapefruit,12.2,208.32,167,62,17
8596,grapefruit,12.2,208.33,142,83,30
8597,grapefruit,12.2,208.34,170,73,21
8598,grapefruit,12.2,208.35,170,69,18
8599,grapefruit,12.2,208.36,145,74,17
8600,grapefruit,12.2,208.36,159,60,30
8601,grapefruit,12.2,208.39,151,79,18
8602,grapefruit,12.2,208.4,161,59,11
8603,grapefruit,12.21,208.41,166,69,19
8604,grapefruit,12.21,208.42,160,66,7
8605,grapefruit,12.21,208.42,151,59,31
8606,grapefruit,12.21,208.45,144,79,14
8607,grapefruit,12.21,208.47,137,70,10
8608,grapefruit,12.21,208.47,149,74,14
8609,grapefruit,12.21,208.47,143,78,19
8610,grapefruit,12.21,208.48,139,77,18
8611,grapefruit,12.21,208.5,132,78,2
8612,grapefruit,12.21,208.51,131,75,13
8613,grapefruit,12.21,208.52,148,75,2
8614,grapefruit,12.21,208.52,170,82,33
8615,grapefruit,12.21,208.52,137,82,22
8616,grapefruit,12.21,208.53,153,81,12
8617,grapefruit,12.21,208.54,165,59,5
8618,grapefruit,12.21,208.55,141,77,30
8619,grapefruit,12.22,208.55,165,69,22
8620,grapefruit,12.22,208.58,162,77,10
8621,grapefruit,12.22,208.61,128,73,14
8622,grapefruit,12.22,208.61,154,58,24
8623,grapefruit,12.22,208.63,154,56,14
8624,grapefruit,12.22,208.63,153,87,28
8625,grapefruit,12.22,208.66,139,73,25
8626,grapefruit,12.22,208.67,140,78,13
8627,grapefruit,12.22,208.68,124,79,16
8628,grapefruit,12.22,208.68,161,83,2
8629,grapefruit,12.22,208.7,138,78,27
8630,grapefruit,12.22,208.7,151,64,25
8631,grapefruit,12.22,208.73,141,58,25
8632,grapefruit,12.22,208.82,156,84,15
8633,grapefruit,12.22,208.83,154,62,9
8634,grapefruit,12.22,208.85,142,68,15
8635,grapefruit,12.22,208.85,145,75,3
8636,grapefruit,12.22,208.86,142,73,13
8637,grapefruit,12.22,208.86,150,60,2
8638,grapefruit,12.23,208.87,149,67,2
8639,grapefruit,12.23,208.87,145,80,24
8640,grapefruit,12.23,208.87,147,61,10
8641,grapefruit,12.23,208.88,128,62,17
8642,grapefruit,12.23,208.89,161,53,25
8643,grapefruit,12.23,208.91,149,87,11
8644,grapefruit,12.23,208.91,134,71,11
8645,grapefruit,12.23,208.93,139,66,2
8646,grapefruit,12.23,208.94,149,65,26
8647,grapefruit,12.23,208.98,149,86,16
8648,grapefruit,12.23,208.99,152,78,27
8649,grapefruit,12.23,209.03,130,62,8
8650,grapefruit,12.23,209.04,133,61,10
8651,grapefruit,12.23,209.06,164,101,6
8652,grapefruit,12.23,209.07,156,66,3
8653,grapefruit,12.24,209.07,134,50,19
8654,grapefruit,12.24,209.08,169,68,24
8655,grapefruit,12.24,209.08,150,84,14
8656,grapefruit,12.24,209.11,171,83,16
8657,grapefruit,12.24,209.13,154,73,4
8658,grapefruit,12.24,209.14,152,64,2
8659,grapefruit,12.24,209.16,143,64,9
8660,grapefruit,12.24,209.19,158,83,29
8661,grapefruit,12.24,209.19,147,76,9
8662,grapefruit,12.24,209.21,153,70,12
8663,grapefruit,12.25,209.21,153,69,34
8664,grapefruit,12.25,209.24,143,76,10
8665,grapefruit,12.25,209.24,147,57,30
8666,grapefruit,12.25,209.25,168,77,29
8667,grapefruit,12.25,209.27,173,63,7
8668,grapefruit,12.25,209.27,148,62,2
8669,grapefruit,12.25,209.29,146,82,25
8670,grapefruit,12.25,209.3,164,65,5
8671,grapefruit,12.25,209.31,155,75,7
8672,grapefruit,12.25,209.31,144,88,17
8673,grapefruit,12.25,209.32,141,59,20
8674,grapefruit,12.25,209.32,174,70,26
8675,grapefruit,12.26,209.32,150,83,11
8676,grapefruit,12.26,209.34,142,55,13
8677,grapefruit,12.26,209.36,165,60,2
8678,grapefruit,12.26,209.36,174,77,12
8679,grapefruit,12.26,209.37,155,63,21
8680,grapefruit,12.26,209.37,160,63,22
8681,grapefruit,12.26,209.39,154,67,13
8682,grapefruit,12.26,209.4,146,82,12
8683,grapefruit,12.26,209.41,164,85,20
8684,grapefruit,12.26,209.42,177,68,34
8685,grapefruit,12.27,209.43,160,74,6
8686,grapefruit,12.27,209.43,151,69,27
8687,grapefruit,12.27,209.45,164,72,22
8688,grapefruit,12.27,209.47,156,82,40
8689,grapefruit,12.27,209.48,154,60,16
8690,grapefruit,12.27,209.49,146,69,20
8691,grapefruit,12.27,209.49,137,79,10
8692,grapefruit,12.27,209.49,133,65,14
8693,grapefruit,12.27,209.5,144,77,12
8694,grapefruit,12.27,209.5,152,65,9
8695,grapefruit,12.27,209.51,148,54,27
8696,grapefruit,12.27,209.51,158,69,14
8697,grapefruit,12.27,209.51,134,74,19
8698,grapefruit,12.27,209.52,151,79,2
8699,grapefruit,12.28,209.55,146,70,11
8700,grapefruit,12.28,209.56,136,70,34
8701,grapefruit,12.28,209.57,129,64,19
8702,grapefruit,12.28,209.61,136,61,8
8703,grapefruit,12.29,209.61,158,87,2
8704,grapefruit,12.29,209.63,152,75,15
8705,grapefruit,12.29,209.63,149,66,14
8706,grapefruit,12.29,209.66,143,90,30
8707,grapefruit,12.29,209.66,141,80,14
8708,grapefruit,12.29,209.67,169,62,8
8709,grapefruit,12.29,209.68,156,65,23
8710,grapefruit,12.29,209.68,141,69,33
8711,grapefruit,12.29,209.72,142,62,2
8712,grapefruit,12.29,209.72,141,64,11
8713,grapefruit,12.29,209.74,144,78,19
8714,grapefruit,12.29,209.75,146,62,27
8715,grapefruit,12.29,209.76,146,77,32
8716,grapefruit,12.29,209.76,143,82,18
8717,grapefruit,12.29,209.77,165,69,8
8718,grapefruit,12.3,209.79,162,66,38
8719,grapefruit,12.3,209.81,137,63,14
8720,grapefruit,12.3,209.85,156,64,35
8721,grapefruit,12.3,209.86,152,66,11
8722,grapefruit,12.3,209.87,166,83,2
8723,grapefruit,12.3,209.88,160,85,32
8724,grapefruit,12.3,209.89,152,75,18
8725,grapefruit,12.3,209.89,136,62,22
8726,grapefruit,12.3,209.91,163,54,8
8727,grapefruit,12.3,209.93,145,72,9
8728,grapefruit,12.3,209.94,140,68,3
8729,grapefruit,12.3,209.95,149,86,8
8730,grapefruit,12.31,209.96,144,82,13
8731,grapefruit,12.31,209.98,173,72,5
8732,grapefruit,12.31,209.98,155,68,25
8733,grapefruit,12.31,210,147,67,14
8734,grapefruit,12.31,210,133,67,17
8735,grapefruit,12.31,210,140,65,11
8736,grapefruit,12.31,210.01,153,74,15
8737,grapefruit,12.31,210.01,126,69,19
8738,grapefruit,12.31,210.02,145,58,16
8739,grapefruit,12.32,210.03,142,78,2
8740,grapefruit,12.32,210.05,148,76,16
8741,grapefruit,12.32,210.06,142,81,27
